"","p0","pp","forma","tasa"
"1",0.725806451612903,0.274193548387097,1.40787882418816,0.256381586348988
"2",0.674778761061947,0.325221238938053,1.16590331358882,0.209180317653431
"3",0.682459677419355,0.317540322580645,1.1115739150029,0.218896012663539
"4",0.622916666666667,0.377083333333333,0.905484452620517,0.144208668697407
"5",0.580645161290323,0.419354838709677,1.18403927326859,0.157383656861621
"6",0.495833333333333,0.504166666666667,1.12532617789047,0.124500261141241
"7",0.419354838709677,0.580645161290323,1.12530620067994,0.127191121987995
"8",0.411290322580645,0.588709677419355,1.11804679455095,0.133486251326973
"9",0.427083333333333,0.572916666666667,1.20865790193545,0.142690629211944
"10",0.594758064516129,0.405241935483871,1.02547062684906,0.121821462713102
"11",0.695833333333333,0.304166666666667,1.11220759830606,0.1685170222545
"12",0.693548387096774,0.306451612903226,1.35193989393575,0.368725063051351
