Nombre,Lon,Lat,Fecha,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,A91,A92,A93,A94,A95,A96,A97,A98,A99,A100,A101,A102,A103,A104,A105,A106,A107,A108,A109,A110,A111,A112,A113,A114,A115,A116,A117,A118,A119,A120,A121,A122,A123,A124,A125,A126,A127,A128,A129,A130,A131,A132,A133,A134,A135,A136,A137,A138,A139,A140,A141,A142,A143,A144,A145,A146,A147,A148,A149,A150,A151,A152,A153,A154,A155,A156,A157,A158,A159,A160,A161,A162,A163,A164,A165,A166,A167,A168,A169,A170,A171,A172,A173,A174,A175,A176,A177,A178,A179,A180,A181,A182,A183,A184,A185,A186,A187,A188,A189,A190,A191,A192,A193,A194,A195,A196,A197,A198,A199,A200,A201,A202,A203,A204,A205,A206,A207,A208,A209,A210,A211,A212,A213,A214,A215,A216,A217,A218,A219,A220,A221,A222,A223,A224,A225,A226,A227,A228,A229,A230,A231,A232,A233,A234,A235,A236,A237,A238,A239,A240,A241,A242,A243,A244,A245,A246,A247,A248,A249,A250,A251,A252,A253,A254,A255,A256,A257,A258,A259,A260,A261,A262,A263,A264,A265,A266,A267,A268,A269,A270,A271,A272,A273,A274,A275,A276,A277,A278,A279,A280,A281,A282,A283,A284,A285,A286,A287,A288,A289,A290,A291,A292,A293,A294,A295,A296,A297,A298,A299,A300,A301,A302,A303,A304,A305,A306,A307,A308,A309,A310,A311,A312,A313,A314,A315,A316,A317,A318,A319,A320,A321,A322,A323,A324,A325,A326,A327,A328,A329,A330,A331,A332,A333,A334,A335,A336,A337,A338,A339,A340,A341,A342,A343,A344,A345,A346,A347,A348,A349,A350,A351,A352,A353,A354,A355,A356,A357,A358,A359,A360,A361,A362,A363,A364,A365
BenitoJ,-98.428,19.587,Suma de SMN29162,11.93300939,0,17.82550893,3.771727295,4.349003853,0,0,0,10.43917546,4.176537765,9.49589718,5.743975043,14.39822627,0,0,25.49604741,16.40286587,12.37340468,0,10.43259872,2.800159912,1.683390545,0,0,0,8.39687729,9.720437549,0,5.73757901,3.813436857,6.499491156,14.23076211,0,2.232261566,19.09307775,22.22055114,11.26775479,5.517484754,0,18.28993998,6.480267332,13.5824345,1.332939665,4.526637571,5.382868826,0.872525622,11.7933862,6.55454805,32.0613932,13.51926309,29.19911916,2.864238182,9.96258617,27.88419837,13.43788175,0,4.483959171,13.59589317,22.71772759,17.80467118,31.81975079,25.85356212,8.337635048,49.97157809,14.83020276,29.93931513,29.52194711,8.503771597,9.201346477,43.14853081,25.07740373,2.087905483,11.31065633,25.3288206,11.06001357,1.071755733,1.50569015,31.22530602,8.037456302,27.53289994,27.37255563,26.16771433,22.23384296,9.534689589,13.04683398,19.80980658,5.254658443,0,10.14216894,12.46884372,8.630074615,30.72094234,9.055493484,14.99344511,5.712330225,16.74611616,11.66527642,0,33.32182539,12.18893375,0,2.455193004,3.506402818,3.704223292,54.08983167,0,10.94580969,0,0,12.7554492,0,8.841529444,13.79820013,0,10.37685701,0,0,27.86720144,0,5.999402774,4.055951869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,10.5,0,0,0,25,18,0,0,0,0,12,16.5,12.1,4.5,34,2,11,3,17,2,3,82.1,0,0,0,0,4.5,10.5,23.5,177,2.5,23,2,0,22,4.5,15.5,11,11,0,0,0,0,0,0,15,28,40.5,2,12.5,46,28.5,0,12.5,2,6,3.5,0,19,52,16,0,17,4,2,3.5,28,5,12.5,26,0,0,0,13,0,19,3,0.6,0,70,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,64.43656762,3.01130572,0,0.669127107,4.683997306,3.351494049,11.73263461,0,4.63943975,2.607937172,0,0,5.99212791,0,13.14604555,0,15.47339259,16.21019443,2.371737743,7.807537759,0,6.648529828,0,5.310659847,0,4.966610734,1.275283366,0,0,6.689115464,0,11.31912521,5.380043917,0,8.334618045,2.108523792,22.30246627,2.678451807,18.73258874,11.07124921,0,12.68984927,10.89590592,1.865039002,11.40657203,5.946303835,4.490532323,0.534807077,22.07355777,33.47815597,36.26614169,22.71645916,40.53375925,32.64374839,44.2543936,31.08214465,4.824430348,4.764503547,26.19978815,7.487189738,18.37682779,6.896958167,10.43379652,12.1621542,13.79980807,14.0620492,5.029948957,18.07715437,16.65463201,18.31521468,32.35699231,19.16209404,11.85339024,38.80362613,32.98059929,24.43703211,15.41917569,10.35278386,0,26.5296041,0,13.95759409,13.84418153,15.58278924,0,12.47113317,16.27550374,14.64739482,17.29257436,42.02544985,0,2.425225061,3.255690142,13.84622297,11.38766326,3.521684263,23.4021666,12.23958177,13.45460039,7.31778499,20.62574314,15.62492815,14.88432036,7.762604061,8.855380217,0,0,0,0,0,7.671989299,15.0152747,5.389576182,12.58527283,8.361454648,2.353187476,0,0,0,0
Acxotla,-98.159,19.238,Suma de SMN29161,11.93300939,0,17.82550893,3.771727295,4.349003853,0,0,0,10.43917546,4.176537765,9.49589718,5.743975043,14.39822627,0,0,25.49604741,16.40286587,12.37340468,0,10.43259872,2.800159912,1.683390545,0,0,0,8.39687729,9.720437549,0,5.73757901,3.813436857,6.499491156,14.23076211,0,2.232261566,19.09307775,22.22055114,11.26775479,5.517484754,0,18.28993998,6.480267332,13.5824345,1.332939665,4.526637571,5.382868826,0.872525622,11.7933862,6.55454805,32.0613932,13.51926309,29.19911916,2.864238182,9.96258617,27.88419837,13.43788175,0,4.483959171,13.59589317,22.71772759,17.80467118,31.81975079,25.85356212,8.337635048,49.97157809,14.83020276,29.93931513,29.52194711,8.503771597,9.201346477,43.14853081,25.07740373,2.087905483,11.31065633,25.3288206,11.06001357,1.071755733,1.50569015,31.22530602,8.037456302,27.53289994,27.37255563,26.16771433,22.23384296,9.534689589,13.04683398,19.80980658,5.254658443,0,10.14216894,12.46884372,8.630074615,30.72094234,9.055493484,14.99344511,5.712330225,16.74611616,11.66527642,0,33.32182539,12.18893375,0,2.455193004,3.506402818,3.704223292,54.08983167,0,10.94580969,0,0,12.7554492,0,8.841529444,13.79820013,0,10.37685701,0,0,27.86720144,0,5.999402774,4.055951869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,10.5,0,0,0,25,18,0,0,0,0,12,16.5,12.1,4.5,34,2,11,3,17,2,3,82.1,0,0,0,0,4.5,10.5,23.5,177,2.5,23,2,0,22,4.5,15.5,11,11,0,0,0,0,0,0,15,28,40.5,2,12.5,46,28.5,0,12.5,2,6,3.5,0,19,52,16,0,17,4,2,3.5,28,5,12.5,26,0,0,0,13,0,19,3,0.6,0,70,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,64.43656762,3.01130572,0,0.669127107,4.683997306,3.351494049,11.73263461,0,4.63943975,2.607937172,0,0,5.99212791,0,13.14604555,0,15.47339259,16.21019443,2.371737743,7.807537759,0,6.648529828,0,5.310659847,0,4.966610734,1.275283366,0,0,6.689115464,0,11.31912521,5.380043917,0,8.334618045,2.108523792,22.30246627,2.678451807,18.73258874,11.07124921,0,12.68984927,10.89590592,1.865039002,11.40657203,5.946303835,4.490532323,0.534807077,22.07355777,33.47815597,36.26614169,22.71645916,40.53375925,32.64374839,44.2543936,31.08214465,4.824430348,4.764503547,26.19978815,7.487189738,18.37682779,6.896958167,10.43379652,12.1621542,13.79980807,14.0620492,5.029948957,18.07715437,16.65463201,18.31521468,32.35699231,19.16209404,11.85339024,38.80362613,32.98059929,24.43703211,15.41917569,10.35278386,0,26.5296041,0,13.95759409,13.84418153,15.58278924,0,12.47113317,16.27550374,14.64739482,17.29257436,42.02544985,0,2.425225061,3.255690142,13.84622297,11.38766326,3.521684263,23.4021666,12.23958177,13.45460039,7.31778499,20.62574314,15.62492815,14.88432036,7.762604061,8.855380217,0,0,0,0,0,7.671989299,15.0152747,5.389576182,12.58527283,8.361454648,2.353187476,0,0,0,0
Altzayanca,-97.799,19.428,Suma de SMN29151,9.883131993,10.27365052,0,0,4.466571919,0,2.310879286,15.61623562,2.037653195,0,19.55105335,0,2.334445979,1.883052876,9.565829471,9.599301572,0,9.102240027,11.77441018,10.61003078,0,0,5.484449929,10.81266551,1.897549369,5.466845801,6.342591002,2.086481056,3.84176777,0,0,0,22.65626869,2.163466798,1.144712182,0,20.58201887,0.563828906,0.301170544,0,12.48108141,0,2.209520798,20.92523575,0,0.523212638,7.829742793,4.42788569,31.71035789,1.757897827,1.838670797,24.16238938,0,22.30240565,8.739553832,26.25053214,11.48963843,2.892047719,25.26853703,0.55378191,4.105299124,13.21648206,12.96377277,12.3478361,41.90850385,10.42838688,13.57566228,16.97325097,1.898401825,5.348030961,13.14463994,35.75098266,11.00497529,13.79749379,19.52368552,30.92379423,0,12.64525947,14.46684373,9.494110163,18.04540267,29.80686935,33.81068833,7.592800899,5.005459185,0,5.00064888,23.9482956,13.25747179,11.173785,4.575365669,11.00378977,2.394013347,13.37310773,5.782938357,20.34833691,0.316244114,14.56971356,19.33174874,1.153641821,18.63075575,1.054466655,0,7.772826918,0,15.13663743,0,0,17.86484979,7.699716433,0,1.557037098,8.071947504,7.088130624,1.022963187,0,0,12.08747887,2.000973711,0.650519874,3.807519862,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0.5,0,0,9,0,0,2.1,3.5,1.2,0,13.4,0,0,20.2,8,18.5,7.8,0,0,0,0,9.6,4.5,88.9,0,0,20.9,8.4,0,0,2.7,0,0,0,0,0,16.9,18.4,41,46.7,4,6.1,8.8,0,0,0,11.4,9.5,0,0,4.2,0,30.6,0,0,0,0,89.3,2.3,10.5,0,0.6,0,2.9,4.9,0,14.3,3.3,17.8,32.9,0,0.8,0,0,0,0,0,23.6,1.7,26.5,1.2,2.7,0,17.8,0.8,23.9,2.1,0,0,39.6,0,0,0,0.5,0.6,0,0,0,0,0,0,0,0,0,0,0,2.074466674,45.21471674,2.370421088,37.47493885,17.3987762,15.12502229,9.126386992,3.522293492,0,12.59838999,0,23.99510459,5.012205541,0,0,1.157747501,8.025288547,30.46765783,5.745627001,4.832239228,2.389126726,3.133890172,0,7.249487996,19.80498628,7.031650317,6.312488571,12.34062548,4.456789523,0,12.54308854,0,2.739413914,5.96947906,0,7.050663548,23.04204058,2.784339431,10.5791845,8.193383771,4.468109857,2.601361368,30.53583085,2.479252175,2.37427444,4.033991998,13.83689996,20.73980451,4.740716703,20.23817923,10.30177834,8.154553619,0,27.24909235,4.632247215,15.01028347,28.51680957,4.941237137,28.56330858,0,16.54232604,2.015144785,23.74589722,28.25973631,9.486064615,13.83910656,5.977845643,5.162255664,21.14295802,0,0,0,0,12.70325237,13.78191669,3.274658576,8.541377472,1.698493266,33.44048325,9.227361977,10.12656615,19.01309518,8.147967314,2.850176239,22.52701151,19.72060006,38.03076917,17.29282145,0,0.566295266,8.840596737,0.04607086,19.9595365,3.686933164,0,12.16342007,11.42280631,0,8.173864672,31.79701179,3.837247886,20.04764912,0.957980121,33.93248265,17.96054352,0,0,0.729519259,0,8.491334219,0,0,7.222183673,24.84239436,0,0,3.531909797,9.81619298,4.892276242,8.172168127,0
tepetitla,-98.371,19.261,Suma de SMN29041,0,0,0,0,0,0,0,0,0,0,0,24.10164972,11.1,0,0,0.5,0,0,2,0,0,10,11,0,2.3,0,1.2,0,0,0,0,22,0,8,0,0,0,59,11,1,0,0,6.7,16.3,1.7,0,29.5,0,0,0,0,0,4.7,8.5,18.5,29.2,5,16.5,11.3,9.3,0,13,7.5,25,11,0,0,0,3.5,6.1,80.7,33,25.5,16,0,0,9.3,22.5,4,52,7.9,2,43.6,0,27,7,11,1,6.1,8,16.8,1,14,0,52,0,19.3,0,0,25,0,0,13.5,1.5,33.5,19.5,19.3,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566084872,0,4.484319742,1.4793534,0.144346533,3.521953738,0,0,8.468681242,6.723069915,0,13.81190853,0,30.57074102,4.881819692,0,17.64604632,0.414694492,0,0,1.127708418,0.587775177,0,0.227589874,5.786798929,10.7708762,13.94235126,2.453578128,8.341318522,11.31560866,10.45913436,4.861346616,3.426991091,0,5.421052828,0,1.061766841,23.56718599,27.84780211,9.85377461,4.17040372,2.596259426,0,16.13599988,4.115873232,0,4.90884571,10.68915852,30.69703059,19.8138393,14.55318118,6.283314186,32.30689195,19.83331687,12.18502228,10.91680755,0,16.10562367,6.849894398,14.26684219,11.7399444,5.186919509,19.78806543,0,0,3.443821875,17.44004064,35.65895853,0.985619032,9.961937871,30.54322731,6.633293557,15.28314588,20.36429513,4.719451436,22.23217161,17.66942742,15.42446641,29.75532911,15.32984696,10.6831572,16.51342663,0,11.19313792,41.48657904,16.81550454,0.890277994,11.99427616,6.35063693,0,0.903567956,21.16849131,0,9.507861071,0,2.215122232,0,0,2.585450588,2.125387734,0.720896475,7.259428218,1.957412354,0,0,0,4.208189781,16.86866626,0,0,0,0,4.968974715,1.687298807,6.058075754,5.601766304,0,3.5675751,0,0,0,1.17384376,0,4.002160071,0.939784532,2.186355669,15.40063681,0,0,0,0,0,0,18.01087922,0,10.5183239,0,0,6.505970594,7.960477903,0,0,19.90586139,8.194548519,0,0,0,0,4.021255085,4.24977969,15.15396195,5.440924709,7.831010852,0,11.81097507,21.59289386,7.323856388,0.038712712,0.312585944,3.598856973,17.5127395,0,7.498959833,0,0,17.88119418,8.578051647,5.54144185,23.3073555,18.99793489,0,15.36357669,8.954313103,26.55118015,7.830049822,24.12958231,7.921390183,16.59322588,2.466383488,3.725587204,8.851753128,14.43875832,0,36.49695663,21.41958382,47.64983941,9.18437569,34.32613513,32.47821422,1.334948807,6.413802982,0.66514359,16.53918931,17.46540435,30.29843401,34.48638977,3.795782257,5.134950442,12.96034626,26.25395916,0,18.1105894,20.78795875,3.586510971,7.459413028,52.18993867,14.75675424,30.47554989,3.788954268,32.33777221,4.64393994,0.760857816,10.222438,26.89772434,17.07191856,0.709242708,20.3182434,27.78124282,0,0,0,0,11.74728574,0,3.920036963,1.470677673,3.804451629,6.534756814,12.29554355,19.66337486,8.351364352,0,8.983672468,0,0,6.818973364,0,2.267419587,0,9.599235066,5.190227065
Tlaxco,-98.126,19.593,Suma de SMN29032,3.698403237,2.070171331,0,0,0,0.282428828,0,0,1.654509514,2.185018348,0,0,0,0,11.44388717,2.961266639,0,0,4.236607566,3.214238626,0,0,2.369023283,17.58801309,3.725494836,1.932518161,0,4.367268928,0,2.230866339,2.495945945,14.76354474,5.212763784,4.089950729,0,1.894277466,5.424391219,0,0,3.9615949,0,6.419540615,1.020261804,10.78361371,0,16.12119747,0,23.67948336,2.934047781,19.522031,4.104787998,0,27.18213346,10.81203506,9.900890111,1.542535275,7.589076826,10.62534368,18.75707601,27.79243199,11.42377435,3.086073782,3.241024495,10.38902808,30.68610644,2.349796537,9.852391364,8.645291579,4.380683094,12.14877566,0.757935119,20.64452694,24.21666691,11.99369454,20.52530734,5.751785662,12.01696438,11.54398613,14.89071489,0,23.12238375,7.361686753,8.773884995,5.187183013,30.47557328,6.924276201,24.34151933,14.35989475,4.490800858,53.03594758,0.186565998,1.881071634,7.050491894,0,30.33986948,0,0,0.792209152,8.627842995,7.753044943,0,12.06371364,0,0,4.993415088,1.153152285,1.360322216,1.435220552,0,0,2.368172772,0,0,0.828620421,0,0,4.016487772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,8,0,0,0,0,0,0,2,5.2,8,14.7,1.8,0,0,7.1,5.8,8.9,0,0,30.8,1.7,0,0,0,0,0,0,0,40.3,5,37.6,24.3,21.4,5.8,20,37.5,6.4,0,8.4,2.3,8,2.9,0,22.9,0,32.3,4,3.9,8.7,3.1,80.5,22.6,21.7,15,3.5,8,44,6.4,8,7.4,32.5,19,19.1,14.7,1.3,0,8,0,0,13,17,7,3,2,2,0,0,0,18.2,2.2,0,7,20.5,0,0,0,5.2,8.1,0,19,0,0,0,0,0,0,0,0,6.969508449,0,10.7887755,0,3.107820393,0,7.132963115,0,0,12.64867509,0,0,5.238450692,13.84865372,0,0,0,0,1.504683044,0,0,0,2.822305997,3.863079045,0,6.15240286,6.855695587,0.652145898,0,4.148840734,4.723640975,26.02359432,0,3.051187114,6.277454687,7.611922387,0,0,0,9.226330838,10.14095585,2.706867439,22.25603025,0.091596406,0.635607141,17.70143622,3.049065767,9.534974765,13.96843137,0,5.470235799,22.36359639,21.29219602,0,2.238560881,5.027242323,17.4030908,13.77723161,5.873673867,0,23.14194875,0,10.00807134,24.8746884,12.24691815,11.71130741,6.441005069,12.82074594,35.50667798,0,6.702846698,36.10356314,4.925309005,4.01574623,38.37090715,5.343397954,2.788470418,26.5165727,5.459001049,0,10.20935947,17.63310075,42.31737521,7.60616799,10.19451698,14.18315263,0,11.18614927,0.391201179,7.957929431,22.76090668,14.11773402,9.972226647,0,4.022271746,0,0.455030499,29.22749051,0,9.486729069,1.770084432,0,0,0,2.374959744,0,8.938128503,2.981153392,0,0,0,0,0,0,0,0,4.44313464,0,0,0,0,0
Cuapixtla,-97.77,19.299,Suma de SMN29005,17.45618259,0,5.630356316,26.59544219,10.11690509,0,4.703342056,29.44843908,0,0,6.303590615,0,0,0,2.007478195,0,0,10.82823991,0,9.050405517,3.099247095,23.93563264,0,0,1.341358547,5.266544881,0,16.86625104,5.934171311,0.884685146,3.160549103,0,9.731681124,19.24134395,0.828921882,0.272213228,18.62914322,19.67588293,16.64521163,8.588226359,10.104518,19.05923248,4.921564749,19.35650383,0.685106304,14.91225144,8.520467628,2.830849331,17.90709868,1.480914791,35.42445604,6.714129002,16.71203369,4.143310546,3.864039378,14.70452126,15.90134838,26.16568324,0.384554831,0,4.632116323,4.80509915,34.769115,1.599048811,4.004605388,21.34704579,16.65632175,19.64306696,13.62302916,12.22057277,2.028508389,4.382963798,11.47919816,42.82084332,22.90573203,29.97368022,8.965670694,3.382837295,5.640590706,0,0,43.73513246,10.16899679,61.23573062,10.49072284,0,15.42720425,0.730358023,7.243675735,23.03189598,11.41852684,14.77697181,16.5985249,17.81269452,5.874126935,11.04339192,1.184494946,5.763711367,0,0,10.80835606,1.508288507,13.56857967,0,3.692540252,8.213287399,7.712469694,4.995019859,1.495021081,14.00270682,0,1.772222932,0.185057145,0,2.172351958,0.19117784,0,4.372142397,1.268642731,2.78321788,2.678468682,0,0,0,0,0,0,0,0,0,15.7,0,0,0,1.1,0,0,0,0,0,0,0,0,6.086852439,0,4.1,3.6,0,0,0,0,0,5.4,8.3,7,10.5,0,0,4.7,28.3,1.2,32.11255284,0,0,21.1,0,0,0,2.3,0,0,0,0,9.8,47.5,20.3,82.7,36.9,10.4,32.1,1.6,0,0,0,0,0,0,0,0,17.4,1.6,0,0,0,3.9,6.752017354,4.6,9.3,4.140903464,0,0.7,25.6,26.2,34.1,6,4.9,44.6,0.8,0,0.8,0,0.6,0,0,23.1,27,5.4,0,0.5,0,0,8.5,34,28.6,0,0,5.9,33.5,0,0,0,0.4,5.8,0,4.5,0,0,0,0,0,0,0,0,0,0,18.68236434,14.93544472,0.083851979,0,0,27.5036225,10.78829857,1.66275217,14.66651935,1.325924405,3.260340094,1.058743702,0,0,4.632293705,12.47495828,0,9.564257606,9.559810296,2.45247686,1.72455935,9.181524515,6.49310658,5.257008838,3.818274692,0.426512896,0,0,4.265566681,0.606661633,2.587721244,2.215146004,12.64780439,5.214212937,0,18.07408757,14.81822924,22.52626772,12.90498926,2.667443184,12.18735648,9.06680532,25.62811815,5.78981005,39.0080388,15.65486918,14.19786051,0.372766311,12.7423158,0,15.89667552,10.36684938,26.23844145,25.85174036,4.415181601,4.178882599,27.62799674,1.233968659,33.45890612,18.40455972,10.76435945,30.74804591,38.39771321,19.83842016,18.73283614,34.50598229,9.421942835,0,7.5762512,14.12555353,2.550775356,23.93203009,22.63579853,3.501721539,24.97158952,31.11987387,23.49147687,32.31824499,20.17804352,12.63008694,16.13043585,34.16150974,7.103749275,0,0,31.38999068,2.055223023,2.16153296,6.519964152,16.20452014,17.86147722,9.745148778,0.735542331,13.74587617,18.2969275,0.828941795,23.74424848,18.63586655,5.399367125,3.558313699,2.279031363,3.550585989,0,10.97046807,0,31.05827092,2.018526854,26.01336083,5.651047308,0,0,8.142360918,3.873871769,13.55615349,0,1.379104184,0,0,0,10.37552422
Tlaxcala,-98.247,19.324,Suma de SMN29030,0,0,0,2.522014352,0,0,0,5.448881456,0,0,0.450137254,0,0,0,0,14.06772116,5.829496623,4.106927005,1.133122302,0,0,16.59258939,0,4.419125399,0,0,9.051319211,0,0.273530879,0.921111946,11.02659643,2.612549633,6.849823674,5.552693078,1.870556612,0,0,0,11.95671982,10.71530394,7.55147783,11.86397842,5.857100648,0,9.433536901,8.52132282,5.71516469,0.507547848,2.393137942,3.243735595,12.20921256,9.31736283,29.85932112,0.618857496,28.91606306,34.79169626,19.06655448,8.965014741,14.58117005,42.09490038,22.4293202,55.9951681,0,46.26644445,26.21516303,8.374662956,22.39576179,6.85258904,12.69466291,4.130412839,2.016420206,8.069464936,22.38613997,0,40.77174579,3.235531836,10.03902225,19.13007779,15.39926252,51.50083882,4.462344792,18.75688282,15.30874449,22.19999451,20.40665073,1.202171845,71.63695766,0.681940946,24.29368813,0.108697485,21.98205757,13.5379084,30.5258971,8.34240368,0.04889218,9.039077468,0,7.170142765,0,1.889780466,4.216082652,0,0,0,0,16.46179746,0,1.678580373,1.792966241,1.701247914,0,0,15.53995944,2.29432793,16.46852119,0,0,0,28.09170448,0,2.331734745,0,0,0,0,0,0,0,0,0.1,0.7,0,0,0,18.2,0,0,0,0,0,10.7,0.2,0,0.8,0,31.3,0,0,0.6,0,0,0,22.4,18.4,2,0,0,0,4.2,9,51.5,7.3,8.6,0.5,7.2,17.1,0,11.1,3.5,0,0,0,0,3.2,24.1,8.3,18.8,8.4,0.6,58.4,13.6,3.2,12.4,0.5,8.5,8.9,1.3,1.1,1.1,0,12.9,9.3,9.6,13.2,16.2,5.9,7.5,3.4,13.9,4.8,5.3,17.1,7.7,42.4,15.8,2.5,15.2,26.1,17.6,7.3,13.6,1.7,2,3.3,18.4,15,8.6,2.8,0.4,0,0,13.5,4.2,21.9,0,1.3,0,16.4,0,0,0,0.8,5.5,0,2.3,0,0,0,0,0,0,0,0,0,0,0,2.669367735,0.134667277,0,0,0,9.04679585,0,5.706596124,0,0.969048978,0,2.679944607,0,0,5.84699208,4.469548724,0,2.499508296,0,0.07829743,4.748556652,0.504827727,0,0,33.06643869,0,2.458272997,4.732252213,0,3.095657856,0.044777943,10.96693817,0,0,9.897495657,6.576504893,0,6.988730442,4.716232984,1.401117517,0,3.62133445,27.22162591,15.39464135,0.031251488,11.09533078,17.09295134,28.69332267,14.45669886,11.72777229,2.566452459,3.901337096,21.51169264,1.82682058,31.75683503,10.7248849,15.39715926,16.47546773,14.74111566,30.22399588,36.91200069,19.89710706,1.926461185,27.00383006,3.151916023,39.06230676,2.619398172,0.834723799,5.467251299,19.68752703,43.09528048,26.20291829,0.410364494,67.75734115,7.204550206,9.631836166,40.66032309,15.47148366,17.92793484,6.498352115,24.64538322,2.254511775,7.349646658,39.7678778,0.734523764,2.125138193,24.37801603,14.92507882,12.83856097,1.154521581,0,23.90099184,0.258995672,0.701746007,4.695635353,6.011068715,12.17876596,4.931067802,10.06112153,14.54285391,0,0,0,0,0,0,1.011154511,0.578763811,0,0,13.65296373,0,0,0,0,2.127540465,0,0,0
Zitlaltepec,-97.908,19.2,Suma de SMN29026,5.471645768,0,0,10.57149372,1.058047942,0,0,0,0,0,0,6.708518758,9.543299859,0,0,0,0,0,1.003811897,16.05505852,2.326325604,0,0,3.698095426,0,0,0,29.35756308,13.39400057,0,7.635941066,0,25.24120415,11.30158513,7.696618432,5.303752385,10.43653606,18.80669568,33.31695291,0.055820458,27.32397738,46.96105753,0,26.44967331,24.76947824,0,37.50349318,11.99107745,0,25.86635565,0.875520862,52.10032378,1.669682714,1.568065207,7.569184354,35.9900643,57.41281298,33.63494961,33.88305225,13.70841056,0,0.85599183,22.22028772,3.037408027,5.852883426,5.401575524,18.86658208,20.40872052,19.15643947,0,14.9303928,0,24.57599362,72.73285058,34.17570903,8.324247311,2.927245269,4.688927257,0.033349665,9.751909972,11.1570621,0,0,14.44923331,13.78298672,28.86982526,31.51425002,9.113633474,7.947173385,3.836701572,8.186426495,25.52375349,2.430684002,4.127661647,13.21691712,6.577907009,21.9415479,25.2449591,0.291485,25.99450722,1.296458035,0,25.04425981,2.698061405,0,5.383657184,0,0,0,0,0,0,20.08700921,0.844157508,1.955837461,0,0,0,4.815373127,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,3.5,24.5,0,3.5,0,0,7,1,0,0,0,9,0,0,1.5,7,22.5,6.5,7,0,0,11,22.5,17.5,30,11,0,31.2,3.5,15,0,10,0,0,0,0,42,11.5,56.5,28.5,40,1.5,18,7,0,25.4,0,9.2,10,6.5,0,0,0,1,0,0,41,26.2,23,5,40.2,20.3,18.1,1.5,5.2,5,12.2,4.3,4,27.8,41,8,5,0,0,2.5,0,26,19,6,3.5,0,0.5,0,3.5,27.5,51,0,0,0.1,37.5,0,0,0,8,38,0,0,0,0,0,0,0,0,0,0,0,12.96497524,0.09019514,0,4.481305353,60.59610473,0,0,2.099268813,0,10.9110638,1.564999314,5.439989337,0.178513923,4.764294273,0,3.92672482,26.01586044,2.367987263,0,0,1.3536623,0,0,9.088551702,27.08316102,0,1.331638302,0,7.801296527,9.824815907,8.720212637,8.255537514,12.25269747,8.009937836,19.79635169,0,29.11201612,3.168244947,7.64322717,20.01044,3.496685457,16.21307689,0,10.35115866,17.12289647,45.73875744,61.47860973,17.30207605,17.08451846,0,0,43.34825804,55.38930732,16.92187292,27.14902785,17.4692102,22.27978201,2.710078135,26.24325969,1.865161045,8.313047816,27.60067549,0,11.24518269,19.66577323,1.359285189,20.09329553,4.04592206,0,27.71375013,1.980384304,5.573458744,15.67922036,3.1461257,23.77386118,19.93238208,9.520970925,18.58942683,21.09692556,21.35625388,5.973077328,0,0,16.30842318,2.070178653,36.8486685,23.22908332,2.732443481,23.84526634,13.13729378,6.301343033,6.772999387,11.50588625,34.04368354,6.346606161,30.19791152,0.168104816,0,0,0,2.944399603,0,0,0,6.062577471,7.202353825,0,0,9.757040241,3.561684256,2.451862219,0,0,3.346118346,0,1.683748782,0,9.234107156,0,9.456956229,0
